City,Body_Type,Kilometers_driven,ownerNo,oem,model,modelYear,Displacement,variantName,Insurance Validity,No of Cylinder,Color,Values per Cylinder,Engine Type,Seats,Mileage_num,Torque_num,price_num,Power_num,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_LPG,Fuel Type_Petrol,Transmission_Manual,City_encode,Body_Type_encode,oem_encode,model_encode,variantName_encode,Insurance Validity_encode,Color_encode,Engine Type_encode
Bangalore,SUV,93725,1,Maruti,Maruti SX4 S Cross,0.8157894736842053,1248,DDiS 200 Delta,Comprehensive,4.0,Grey,4.0,DDiS 200 Diesel Engine,5,0.12188679245283017,200.0,-2.574592103105218,88.5,True,False,False,False,True,0,2,11,51,356,1,36,60
Bangalore,Sedan,115599,2,Maruti,Maruti Ciaz,0.8157894736842053,1373,AT ZXi Plus,Comprehensive,4.0,Silver,4.0,k14B VVT Engine,5,0.08769811320754718,130.0,-2.7509468889707547,91.1,False,False,False,True,False,0,3,11,45,303,1,69,169
Bangalore,SUV,100000,1,Maruti,Maruti Vitara Brezza,0.8684210526315752,1248,LDi,Comprehensive,4.0,Red,4.0,DDiS 200 Diesel Engine,5,0.1267924528301887,200.0,-2.4461843589069043,88.5,True,False,False,False,True,0,2,11,55,448,1,67,60
Bangalore,Hatchback,28000,1,Honda,Honda Jazz,0.8684210526315752,1199,1.2 VX i VTEC,Comprehensive,4.0,Silver,4.0,i-VTEC Petrol Engine,5,0.08452830188679246,110.0,-2.4767738075622785,88.7,False,False,False,True,True,0,0,5,24,71,1,69,167
Bangalore,Sedan,113780,1,Maruti,Maruti Ciaz,0.8684210526315752,1462,Alpha BSIV,Comprehensive,4.0,Blue,4.0,k15B VVT Engine,5,0.10611320754716981,138.0,-2.6968658182637273,103.25,False,False,False,True,True,0,3,11,45,312,1,6,170
Bangalore,SUV,65812,2,Hyundai,Hyundai Venue,0.9210526315789451,1493,SX Opt Diesel,Third Party,4.0,White,4.0,U2 CRDi Diesel,5,0.12226415094339622,240.26,-2.2538387668876507,98.6,True,False,False,False,True,0,2,6,32,552,3,82,139
Bangalore,Hatchback,39959,1,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Zeta,Zero Dep,4.0,Orange,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.673905825142521,83.1,False,False,False,True,True,0,0,11,43,75,5,51,152
Bangalore,Hatchback,49174,1,Maruti,Maruti Baleno,0.8421052631578902,1197,1.2 Zeta,Comprehensive,4.0,Red,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.6633689384550983,83.1,False,False,False,True,True,0,0,11,43,75,1,67,152
Bangalore,Hatchback,50000,1,Hyundai,Hyundai i10,0.6315789473684177,1197,Magna 1.2,Third Party insurance,4.0,Others,4.0,Petrol Engine,5,0.0970566037735849,111.7,-3.6668152133035976,78.9,False,False,False,True,True,0,0,6,35,470,4,53,108
Bangalore,Sedan,40000,2,Maruti,Maruti Swift Dzire,0.8684210526315752,1197,AMT ZXI Plus BS IV,Third Party insurance,4.0,Others,4.0,K Series VVT Engine,5,0.10943396226415093,113.0,-2.7299220484263524,81.8,False,False,False,True,False,0,3,11,53,297,4,53,86
Bangalore,Hatchback,80000,1,Maruti,Maruti Swift,0.9210526315789451,1197,ZXI,Third Party insurance,4.0,Others,4.0,VTVT Engine,5,0.10347169811320754,113.0,-2.7707547791031923,81.8,False,False,False,True,True,0,0,11,52,724,4,53,146
Bangalore,SUV,20000,1,MG,MG Astor,0.973684210526315,1498,Sharp BSVI,Third Party insurance,4.0,Others,4.0,VTi-TECH,5,0.059849056603773584,144.0,-1.888208270211098,108.49,False,False,False,True,True,0,2,9,41,564,4,53,149
Bangalore,Sedan,70000,1,Hyundai,Hyundai Accent,0.6578947368421026,1495,Executive CNG,Third Party insurance,4.0,Others,4.0,Bifuel Engine,5,0.04301886792452829,124.5,-3.86990402261663,93.7,False,False,False,False,True,0,3,6,26,404,4,53,52
Bangalore,Hatchback,63797,1,Honda,Honda Jazz,0.8157894736842053,1199,1.2 V i VTEC,Comprehensive,4.0,Brown,4.0,i-VTEC Petrol Engine,5,0.08452830188679246,110.0,-2.787566446673234,88.7,False,False,False,True,True,0,0,5,24,63,1,9,167
Bangalore,Hatchback,60216,2,Hyundai,Hyundai Grand i10,0.8684210526315752,1197,1.2 Kappa Magna BSIV,Comprehensive,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.8761451180229987,81.86,False,False,False,True,True,0,0,6,30,22,1,67,102
Bangalore,Hatchback,38153,1,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Zeta,Comprehensive,4.0,Silver,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.6663681654037723,83.1,False,False,False,True,True,0,0,11,43,75,1,69,152
Bangalore,Hatchback,76485,1,Maruti,Maruti Swift,0.7894736842105203,1197,VXI,Comprehensive,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.9591500350246003,88.5,False,False,False,True,True,0,0,11,52,656,1,69,83
Bangalore,Hatchback,40623,1,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Zeta,Comprehensive,4.0,Blue,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.683026661083787,83.1,False,False,False,True,True,0,0,11,43,75,1,6,152
Bangalore,Hatchback,88051,1,Maruti,Maruti Swift,0.7631578947368425,1197,VXI,Third Party insurance,4.0,Red,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.9960516409774387,88.5,False,False,False,True,True,0,0,11,52,656,4,67,83
Bangalore,Hatchback,16522,1,Maruti,Maruti Swift,0.973684210526315,1197,VXI,Third Party,4.0,Others,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.542237247621995,88.5,False,False,False,True,True,0,0,11,52,656,3,53,83
Bangalore,Hatchback,10000,1,Maruti,Maruti Baleno,0.8947368421052602,1197,1.2 Zeta,Third Party insurance,4.0,Red,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.5343094962447696,83.1,False,False,False,True,True,0,0,11,43,75,4,67,152
Bangalore,Hatchback,50000,2,Maruti,Maruti Swift,0.7105263157894726,1197,VXI,Third Party insurance,4.0,Others,4.0,K Series Petrol Engine,5,0.08377358490566038,114.0,-3.047472554799393,85.8,False,False,False,True,True,0,0,11,52,656,4,53,84
Bangalore,SUV,120000,1,Mahindra,Mahindra XUV300,0.8947368421052602,1497,W4 Diesel BSIV,Third Party insurance,4.0,Red,4.0,1.5 Diesel Engine,5,0.09433962264150943,300.0,-2.574592103105218,115.0,True,False,False,False,True,0,2,10,42,678,4,67,20
Bangalore,Hatchback,35469,1,Hyundai,Hyundai Grand i10,0.7631578947368425,1197,Magna,Comprehensive,4.0,Grey,4.0, Kappa VTVT Petrol Engine,5,0.08603773584905659,114.0,-2.8854502979515044,82.0,False,False,False,True,True,0,0,6,30,469,1,36,1
Bangalore,Hatchback,40073,2,Honda,Honda Jazz,0.8421052631578902,1199,1.2 V i VTEC,Third Party insurance,4.0,Others,4.0,i-VTEC Petrol Engine,5,0.08452830188679246,110.0,-2.792665558750171,88.7,False,False,False,True,True,0,0,5,24,63,4,53,167
Bangalore,Hatchback,65730,2,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Sportz Option,Third Party insurance,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.965206511841936,81.86,False,False,False,True,True,0,0,6,30,33,4,67,102
Bangalore,Hatchback,36184,2,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Zeta,Third Party,4.0,Silver,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.638232290837706,83.1,False,False,False,True,True,0,0,11,43,75,3,69,152
Bangalore,Hatchback,69310,1,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Zeta,Comprehensive,4.0,White,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.7172000195768042,83.1,False,False,False,True,True,0,0,11,43,75,1,82,152
Bangalore,Sedan,55643,1,Honda,Honda City,0.7894736842105203,1497,i VTEC CVT VX,Third Party insurance,4.0,White,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-2.420018523141548,117.3,False,False,False,True,False,0,3,5,22,767,4,82,162
Bangalore,Hatchback,62803,2,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Sportz Option AT,Third Party insurance,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.8687628178081703,81.86,False,False,False,True,False,0,0,6,30,34,4,67,102
Bangalore,Hatchback,68656,1,Maruti,Maruti Swift,0.7894736842105203,1197,VXI,Third Party insurance,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.8948428781654547,88.5,False,False,False,True,True,0,0,11,52,656,4,69,83
Bangalore,Hatchback,77501,3,Honda,Honda Jazz,0.8157894736842053,1199,1.2 V i VTEC,Comprehensive,4.0,Brown,4.0,i-VTEC Petrol Engine,5,0.08452830188679246,110.0,-2.9591500350246003,88.7,False,False,False,True,True,0,0,5,24,63,1,9,167
Bangalore,Sedan,40000,1,Maruti,Maruti Swift Dzire,0.8157894736842053,1197,LXI Optional-O,Third Party insurance,4.0,Others,4.0,K Series VVT Engine,5,0.10075471698113207,115.0,-2.7707547791031923,83.14,False,False,False,True,True,0,3,11,53,463,4,53,86
Bangalore,Sedan,48325,1,Honda,Honda City,0.7631578947368425,1497,i VTEC CVT SV,Third Party insurance,4.0,White,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-2.574592103105218,117.3,False,False,False,True,False,0,3,5,22,766,4,82,162
Bangalore,Hatchback,69000,1,Maruti,Maruti Swift,0.7894736842105203,1197,VVT VXI,Comprehensive,4.0,White,4.0,VTVT Engine,5,0.10943396226415093,113.0,-2.8487380834061,81.8,False,False,False,True,True,0,0,11,52,640,1,82,146
Bangalore,Sedan,50000,2,Hyundai,Hyundai Verna,0.8157894736842053,1591,1.6 VTVT SX,Third Party insurance,4.0,Others,4.0,VTVT Petrol Engine,5,0.0717735849056604,154.9,-2.4247253057022427,121.3,False,False,False,True,True,0,3,6,33,248,4,53,147
Bangalore,Hatchback,14999,1,Maruti,Maruti Swift,0.973684210526315,1197,ZXI Plus DT AMT BSVI,Third Party,4.0,White,4.0,K Series Dual jet,5,0.11366037735849056,113.0,-2.3876771287896017,88.5,False,False,False,True,False,0,0,11,52,739,3,82,83
Bangalore,Hatchback,90773,2,Honda,Honda Jazz,0.8157894736842053,1199,1.2 V i VTEC,Comprehensive,4.0,White,4.0,i-VTEC Petrol Engine,5,0.08452830188679246,110.0,-2.8948428781654547,88.7,False,False,False,True,True,0,0,5,24,63,1,82,167
Bangalore,Sedan,90000,1,Skoda,Skoda Rapid,0.7105263157894726,1598,1.6 TDI Elegance,Third Party insurance,4.0,Gray,4.0,Turbocharged Diesel Engin,5,0.0981132075471698,250.0,-3.1040053450073652,103.5,True,False,False,False,True,0,3,15,69,242,4,34,133
Bangalore,Hatchback,64917,2,Maruti,Maruti Swift,0.8421052631578902,1197,VXI Optional,Zero Dep,4.0,White,4.0,K Series VVT Engine,5,0.09735849056603772,113.0,-2.787566446673234,81.8,False,False,False,True,True,0,0,11,52,667,5,82,86
Bangalore,Hatchback,70235,1,Honda,Honda Jazz,0.8421052631578902,1199,1.2 VX i VTEC,Comprehensive,4.0,Brown,4.0,i-VTEC Petrol Engine,5,0.08452830188679246,110.0,-2.9081424876936683,88.7,False,False,False,True,True,0,0,5,24,71,1,9,167
Bangalore,Hatchback,78782,1,Honda,Honda Jazz,0.8157894736842053,1199,1.2 V i VTEC,Zero Dep,4.0,Brown,4.0,i-VTEC Petrol Engine,5,0.08452830188679246,110.0,-2.923561834549906,88.7,False,False,False,True,True,0,0,5,24,63,5,9,167
Bangalore,Sedan,72136,2,Maruti,Maruti Ciaz,0.8157894736842053,1373,ZXi,Third Party insurance,4.0,Silver,4.0,k14B VVT Engine,5,0.09984905660377359,130.0,-2.7046378096527857,91.1,False,False,False,True,True,0,3,11,45,742,4,69,169
Bangalore,Hatchback,52486,2,Maruti,Maruti Swift,0.7894736842105203,1197,VXI,Comprehensive,4.0,Others,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.983599187914085,88.5,False,False,False,True,True,0,0,11,52,656,1,53,83
Bangalore,SUV,36887,1,Honda,Honda WR-V,0.8421052631578902,1199,i-VTEC VX,Third Party insurance,4.0,Silver,4.0,i-VTEC Petrol Engine,5,0.07547169811320754,110.0,-2.428269988319011,88.7,False,False,False,True,True,0,2,5,25,783,4,69,167
Bangalore,SUV,135000,1,Nissan,Nissan Terrano,0.7631578947368425,1461,XL Plus 85 PS,Comprehensive,4.0,Silver,4.0,K9K Diesel Engine,5,0.09773584905660378,200.0,-2.813326063388143,83.8,True,False,False,False,True,0,2,13,62,692,1,69,96
Bangalore,Sedan,50000,2,Fiat,Fiat Linea,0.7105263157894726,1368,T Jet Plus,Third Party insurance,4.0,Gray,4.0,Front Wheel Drive,5,0.05358490566037735,207.0,-3.2276685862477845,112.0,False,False,False,True,True,0,3,3,9,596,4,34,74
Bangalore,Sedan,100000,1,Maruti,Maruti Swift Dzire,0.7105263157894726,1248,ZDi,Third Party insurance,4.0,White,4.0,In-Line Engine,5,0.08905660377358492,190.0,-2.8948428781654547,73.9,True,False,False,False,True,0,3,11,53,712,4,82,80
Bangalore,Hatchback,90000,3,Volkswagen,Volkswagen Polo,0.7368421052631575,1197,GT TSI,Third Party insurance,4.0,Others,4.0,TSI Petrol Engine ,5,0.07328301886792453,175.0,-2.9531300184091145,103.6,False,False,False,True,False,0,0,18,88,414,4,53,129
Bangalore,Hatchback,116624,1,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Zeta,Zero Dep,4.0,Blue,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.7774455686338357,83.1,False,False,False,True,True,0,0,11,43,75,5,6,152
Bangalore,Sedan,54561,2,Maruti,Maruti Ciaz,0.8947368421052602,1462,Delta BSIV,Zero Dep,4.0,Silver,4.0,k15B VVT Engine,5,0.10611320754716981,138.0,-2.5147607991416567,103.25,False,False,False,True,True,0,3,11,45,364,5,69,170
Bangalore,Hatchback,65072,1,Honda,Honda Jazz,0.8157894736842053,1199,1.2 VX i VTEC,Comprehensive,4.0,Red,4.0,i-VTEC Petrol Engine,5,0.08452830188679246,110.0,-2.7641084588671934,88.7,False,False,False,True,True,0,0,5,24,71,1,67,167
Bangalore,Hatchback,133532,1,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Asta,Zero Dep,4.0,Others,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.8967320272691612,81.86,False,False,False,True,True,0,0,6,30,19,5,53,102
Bangalore,Hatchback,56976,2,Maruti,Maruti Swift,0.7894736842105203,1248,VDI BSIV,Comprehensive,4.0,Others,4.0,DDiS Diesel Engine,5,0.13358490566037734,190.0,-2.834422445763557,74.0,True,False,False,False,True,0,0,11,52,622,1,53,62
Bangalore,Sedan,54000,1,Skoda,Skoda Rapid,0.8157894736842053,1498,1.5 TDI AT Style BSIV,Comprehensive,4.0,Grey,4.0,Diesel Engine,5,0.10732075471698112,250.0,-2.4767738075622785,108.6,True,False,False,False,False,0,3,15,69,166,1,36,69
Bangalore,SUV,70000,1,Hyundai,Hyundai Creta,0.7894736842105203,1591,1.6 VTVT SX Plus,Comprehensive,4.0,Silver,4.0,VTVT Petrol Engine,5,0.041509433962264156,151.0,-2.4165029178664237,121.3,False,False,False,True,True,0,2,6,28,249,1,69,147
Bangalore,Hatchback,65000,1,Hyundai,Hyundai Grand i10,0.8157894736842053,1197,Asta,Comprehensive,4.0,Orange,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,114.0,-2.943176498415315,82.0,False,False,False,True,True,0,0,6,30,320,1,51,102
Bangalore,Hatchback,36000,1,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Sportz Option AT,Comprehensive,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.7219518338080375,81.86,False,False,False,True,False,0,0,6,30,34,1,69,102
Bangalore,Sedan,71905,1,Honda,Honda City,0.8684210526315752,1497,i-VTEC CVT V,Zero Dep,4.0,Brown,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-2.451016225709881,117.6,False,False,False,True,False,0,3,5,22,778,5,9,162
Bangalore,Hatchback,69748,2,Maruti,Maruti Swift,0.7368421052631575,1197,VXI,Comprehensive,4.0,Red,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-3.1663997812966564,88.5,False,False,False,True,True,0,0,11,52,656,1,67,83
Bangalore,Sedan,17875,2,Toyota,Toyota Yaris,0.9473684210526301,1496,G,Third Party insurance,4.0,Red,4.0,1.5 Dual VVT-i Engine,5,0.07245283018867925,140.0,-2.3227720594696217,105.94,False,False,False,True,True,0,3,17,85,406,4,67,21
Bangalore,SUV,95678,1,Renault,Renault Duster,0.9210526315789451,1330,RXZ Turbo,Comprehensive,4.0,White,4.0,1.3L Turbo Petrol Engine,5,0.06732075471698114,254.0,-2.400258227303245,153.866,False,False,False,True,True,0,2,14,64,517,1,82,16
Bangalore,SUV,114427,2,Ford,Ford Ecosport,0.8684210526315752,1498,1.5 Diesel Titanium BSIV,Comprehensive,4.0,Red,4.0,TDCi Diesel Engine,5,0.11698113207547169,205.0,-2.463199033402616,98.96,True,False,False,False,True,0,2,4,15,141,1,67,124
Bangalore,Hatchback,64655,1,Honda,Honda Brio,0.7105263157894726,1198,S MT,Comprehensive,4.0,White,4.0,i-VTEC Engine,5,0.08981132075471697,109.0,-3.418535949418941,86.8,False,False,False,True,True,0,0,5,21,532,1,82,166
Bangalore,Hatchback,10000,1,Maruti,Maruti Baleno,0.973684210526315,1197,Delta BSVI,Third Party insurance,4.0,Others,4.0,1.2 L K Series Engine,5,0.11207547169811323,113.0,-2.4767738075622785,88.5,False,False,False,True,True,0,0,11,43,365,4,53,4
Bangalore,Sedan,40000,1,Honda,Honda City,0.8684210526315752,1497,i-VTEC VX,Third Party insurance,4.0,Others,4.0,i VTEC Engine,5,0.07471698113207546,145.0,-2.4767738075622785,117.6,False,False,False,True,True,0,3,5,22,783,4,53,162
Bangalore,SUV,40000,1,Ford,Ford Ecosport,0.9210526315789451,1498,1.5 Diesel Titanium BSIV,Third Party insurance,4.0,Blue,4.0,TDCi Diesel Engine,5,0.11698113207547169,205.0,-2.365200206545279,98.96,True,False,False,False,True,0,2,4,15,141,4,6,124
Bangalore,SUV,100000,1,Renault,Renault Duster,0.8157894736842053,1461,Adventure Edition 85PS RXE,Third Party insurance,4.0,Others,4.0,dCi THP Diesel Engine,5,0.09335849056603775,200.0,-2.6455600595470927,83.8,True,False,False,False,True,0,2,14,64,305,4,53,159
Bangalore,Sedan,7598,1,Hyundai,Hyundai Verna,0.9473684210526301,1497,SX Opt,Comprehensive,4.0,Others,4.0,1.5 l MPi petrol,5,0.0769811320754717,143.8,-1.8684034655288029,113.18,False,False,False,True,True,0,3,6,33,551,1,53,25
Bangalore,SUV,38520,1,Renault,Renault Duster,0.8421052631578902,1598,Petrol RxL,Comprehensive,4.0,Brown,4.0,K4M Petrol Engine,5,0.041962264150943396,148.0,-2.5582838264866816,102.53,False,False,False,True,True,0,2,14,64,499,1,9,95
Bangalore,SUV,20000,1,MG,MG Astor,0.973684210526315,1498,Sharp BSVI,Third Party insurance,4.0,Others,4.0,VTi-TECH,5,0.059849056603773584,144.0,-1.7866373459720761,108.49,False,False,False,True,True,0,2,9,41,564,4,53,149
Bangalore,SUV,110455,2,Renault,Renault Duster,0.7631578947368425,1461,85PS Diesel RxL Plus,Comprehensive,4.0,Brown,4.0,dCi Diesel Engine,5,0.09773584905660378,200.0,-2.7509468889707547,83.8,True,False,False,False,True,0,2,14,64,286,1,9,157
Bangalore,Hatchback,65376,1,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Magna AT,Zero Dep,4.0,White,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.9451592923844956,81.86,False,False,False,True,False,0,0,6,30,21,5,82,102
Bangalore,SUV,27000,1,Hyundai,Hyundai Creta,0.8684210526315752,1591,1.6 VTVT AT SX Plus,Third Party insurance,4.0,White,4.0,VTVT Petrol Engine,5,0.041509433962264156,151.0,-2.0326535084943425,121.3,False,False,False,True,False,0,2,6,28,245,4,82,147
Bangalore,Hatchback,90000,3,Hyundai,Hyundai i10,0.6578947368421026,1197,Magna AT,Third Party insurance,4.0,Others,4.0,In-Line Engine,5,0.08830188679245284,11.4,-3.626784091768351,80.0,False,False,False,True,False,0,0,6,35,474,4,53,80
Bangalore,Sedan,20000,1,Honda,Honda City,0.973684210526315,1497,V MT,Third Party insurance,4.0,Others,4.0,i-VTEC,5,0.07471698113207546,145.0,-2.1599611629992617,117.6,False,False,False,True,True,0,3,5,22,617,4,53,165
Bangalore,Sedan,82998,1,Honda,Honda City,0.8157894736842053,1497,i VTEC CVT SV,Comprehensive,4.0,Red,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-2.7219518338080375,117.3,False,False,False,True,False,0,3,5,22,766,1,67,162
Bangalore,Sedan,14500,1,Honda,Honda City,0.8947368421052602,1497,i-VTEC ZX,Third Party insurance,4.0,Grey,4.0,i VTEC Engine,5,0.07275471698113208,145.0,-2.1828488300466278,117.6,False,False,False,True,True,0,3,5,22,784,4,36,162
Bangalore,Hatchback,68000,2,Hyundai,Hyundai i10,0.6578947368421026,1197,Asta Sunroof AT,Comprehensive,4.0,Silver,4.0,In-Line Engine,5,0.08830188679245284,11.4,-3.2409194645310406,80.0,False,False,False,True,False,0,0,6,35,335,1,69,80
Bangalore,Sedan,25887,1,Hyundai,Hyundai Xcent,0.8947368421052602,1197,1.2 VTVT SX,Third Party insurance,4.0,White,4.0,1.2L Kappa Dual VTVT Petrol,5,0.09539622641509433,113.75,-2.673905825142521,81.86,False,False,False,True,True,0,3,6,34,66,4,82,12
Bangalore,Hatchback,40000,1,Honda,Honda Jazz,0.8684210526315752,1199,1.2 V AT i VTEC,Comprehensive,4.0,White,4.0,i-VTEC Petrol Engine,5,0.08679245283018867,110.0,-2.5542479773357307,88.7,False,False,False,True,False,0,0,5,24,61,1,82,167
Bangalore,Hatchback,91045,1,Maruti,Maruti Ritz,0.7631578947368425,1248,ZDi,Third Party,4.0,Red,4.0,DDiS Diesel Engine,5,0.11849056603773585,190.0,-3.0214316204978364,73.94,True,False,False,False,True,0,0,11,49,712,3,67,62
Bangalore,Hatchback,34140,2,Maruti,Maruti Baleno,0.8684210526315752,1197,1.2 CVT Alpha,Third Party insurance,4.0,Grey,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.485509242269485,83.1,False,False,False,True,False,0,0,11,43,10,4,36,152
Bangalore,Sedan,100000,1,Volkswagen,Volkswagen Jetta,0.7368421052631575,1390,1.4 TSI Comfortline,Third Party insurance,4.0,White,4.0,Turbocharged Intercooled ,5,0.05426415094339622,200.0,-2.9939654340076567,120.33,False,False,False,True,True,0,3,18,87,130,4,82,134
Bangalore,Hatchback,44000,1,Hyundai,Hyundai Grand i10,0.8157894736842053,1197,Asta,Comprehensive,4.0,Orange,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,114.0,-2.943176498415315,82.0,False,False,False,True,True,0,0,6,30,320,1,51,102
Bangalore,Sedan,30000,1,Maruti,Maruti Ciaz,0.8157894736842053,1373,AT VXi Plus,Third Party insurance,4.0,Others,4.0,k14B VVT Engine,5,0.08769811320754718,130.0,-2.609446657040356,91.1,False,False,False,True,False,0,3,11,45,301,4,53,169
Bangalore,Hatchback,50000,1,Hyundai,Hyundai Grand i10,0.8684210526315752,1197,1.2 Kappa Sportz BSIV,Third Party insurance,4.0,Others,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.8948428781654547,81.86,False,False,False,True,True,0,0,6,30,31,4,53,102
Bangalore,Hatchback,98000,1,Maruti,Maruti Swift,0.8947368421052602,1197,VXI BSIV,Comprehensive,4.0,White,4.0,VTVT Engine,5,0.10943396226415093,113.0,-2.7219518338080375,81.8,False,False,False,True,True,0,0,11,52,664,1,82,146
Bangalore,Hatchback,47000,1,Honda,Honda Jazz,0.8421052631578902,1199,V CVT,Comprehensive,4.0,Green,4.0,i-VTEC Petrol Engine,5,0.08075471698113208,110.0,-2.5409115835022176,88.7,False,False,False,True,False,0,0,5,24,611,1,35,167
